customer_id,order_id,order_date,revenue
1153,10045,2025-01-20,62.7
1153,10044,2025-02-15,65.68
1153,10043,2025-02-17,64.71
1153,10042,2025-03-02,54.48
1153,10041,2025-03-19,72.07
1153,10040,2025-05-16,56.15
1153,10039,2025-06-20,45.31
1153,10038,2025-10-23,52.44
1153,10037,2026-02-23,70.39
1154,10062,2024-11-12,117.83
1154,10061,2024-12-30,119.42
1154,10060,2025-01-02,125.8
1154,10059,2025-01-19,122.72
1154,10058,2025-02-08,101.35
1154,10057,2025-04-15,162.28
1154,10056,2025-04-28,143.26
1154,10055,2025-05-27,117.32
1154,10054,2025-06-06,144.55
1154,10053,2025-06-16,113.49
1154,10052,2025-06-23,108.1
1154,10051,2025-07-17,150.89
1154,10050,2025-07-27,144.93
1154,10049,2025-10-28,128.96
1154,10048,2025-11-23,163.46
1154,10047,2025-12-20,117.63
1154,10046,2026-02-06,105.79
1155,10066,2024-08-02,79.07
1155,10065,2024-08-10,70.56
1155,10064,2025-06-05,60.62
1155,10063,2025-08-23,67.38
1156,10093,2024-10-10,170.52
1156,10092,2024-10-28,205.24
1156,10091,2024-10-31,180.22
1156,10090,2024-11-10,243.02
1156,10089,2024-11-28,140.29
1156,10088,2024-12-03,170.65
1156,10087,2025-02-14,255.65
1156,10086,2025-02-17,170.82
1156,10085,2025-02-22,235.68
1156,10084,2025-03-06,201.11
1156,10083,2025-04-05,232.31
1156,10082,2025-04-12,234.25
1156,10081,2025-05-02,219.98
1156,10080,2025-06-21,179.77
1156,10079,2025-06-22,198.65
1156,10078,2025-09-01,168.63
1156,10077,2025-09-10,198.67
1156,10076,2025-09-16,220.68
1156,10075,2025-09-18,203.75
1156,10074,2025-09-27,164.91
1156,10073,2025-10-03,172.28
1156,10072,2025-10-05,218.37
1156,10071,2025-10-24,137.61
1156,10070,2025-11-24,224.92
1156,10069,2025-12-05,203.88
1156,10068,2026-02-15,183.39
1156,10067,2026-03-18,148.79
1157,10117,2024-10-14,109.48
1157,10116,2024-12-19,125.34
1157,10115,2024-12-26,155.89
1157,10114,2025-01-02,114.94
1157,10113,2025-02-21,122.78
1157,10112,2025-03-11,114.24
1157,10111,2025-03-31,90.96
1157,10110,2025-05-17,133.94
1157,10109,2025-05-24,85.33
1157,10108,2025-06-06,112.08
1157,10107,2025-06-09,131.9
1157,10106,2025-06-16,110.68
1157,10105,2025-06-22,92.68
1157,10104,2025-07-26,126.92
1157,10103,2025-10-15,106.16
1157,10102,2025-11-04,119.47
1157,10101,2025-12-03,99.73
1157,10100,2025-12-25,149.93
1157,10099,2025-12-26,128.64
1157,10098,2025-12-27,81.41
1157,10097,2026-02-02,130.26
1157,10096,2026-02-16,75.72
1157,10095,2026-02-26,96.77
1157,10094,2026-03-13,102.68
1158,10156,2024-10-15,148.49
1158,10155,2024-10-20,170.13
1158,10154,2024-10-30,118.25
1158,10153,2024-11-13,116.97
1158,10152,2024-11-20,181.78
1158,10151,2024-12-11,154.33
1158,10150,2024-12-24,128.83
1158,10149,2024-12-31,157.71
1158,10148,2025-01-09,125.11
1158,10147,2025-01-21,178.16
1158,10146,2025-01-25,158.59
1158,10145,2025-02-09,177.57
1158,10144,2025-03-04,127.5
1158,10143,2025-03-10,157.83
1158,10142,2025-03-11,165.65
1158,10141,2025-03-16,112.58
1158,10140,2025-03-22,167.75
1158,10139,2025-03-27,192.65
1158,10138,2025-04-05,168.1
1158,10137,2025-04-07,128.78
1158,10136,2025-04-25,143.23
1158,10135,2025-05-24,190.01
1158,10134,2025-05-29,170.05
1158,10133,2025-06-03,108.66
1158,10132,2025-07-06,151.79
1158,10131,2025-07-07,182.94
1158,10130,2025-07-21,141.97
1158,10129,2025-07-22,140.09
1158,10128,2025-10-11,127.6
1158,10127,2025-10-31,175.84
1158,10126,2025-11-01,139.45
1158,10125,2025-11-02,168.48
1158,10124,2025-12-03,155.73
1158,10123,2025-12-05,121.7
1158,10122,2025-12-27,114.22
1158,10121,2026-01-11,135.52
1158,10120,2026-01-25,145.34
1158,10119,2026-03-05,167.36
1158,10118,2026-03-13,145.35
1159,10162,2024-08-27,84.32
1159,10161,2024-11-14,99.23
1159,10160,2024-11-24,100.1
1159,10159,2024-12-18,92.72
1159,10158,2025-04-02,91.22
1159,10157,2025-07-09,69.6
1160,10168,2024-07-01,39.75
1160,10167,2024-08-03,48.68
1160,10166,2024-09-20,39.58
1160,10165,2024-10-05,48.33
1160,10164,2024-11-20,38.4
1160,10163,2024-12-17,40.42
1161,10203,2024-09-28,137.33
1161,10202,2024-10-02,144.94
1161,10201,2024-10-05,119.33
1161,10200,2024-11-25,121.76
1161,10199,2024-12-11,151.38
1161,10198,2025-01-31,136.07
1161,10197,2025-02-08,185.28
1161,10196,2025-02-11,131.92
1161,10195,2025-02-13,127.42
1161,10194,2025-04-03,129.33
1161,10193,2025-04-28,154.54
1161,10192,2025-05-02,178.68
1161,10191,2025-05-07,172.07
1161,10190,2025-05-19,148.72
1161,10189,2025-05-29,129.77
1161,10188,2025-06-01,186.2
1161,10187,2025-06-02,113.63
1161,10186,2025-06-20,174.82
1161,10185,2025-07-03,140.85
1161,10184,2025-07-13,124.97
1161,10183,2025-07-20,154.11
1161,10182,2025-07-21,139.81
1161,10181,2025-08-03,117.29
1161,10180,2025-08-19,132.35
1161,10179,2025-08-31,137.22
1161,10178,2025-10-06,122.67
1161,10177,2025-11-03,129.32
1161,10176,2025-11-11,136.85
1161,10175,2025-11-13,137.22
1161,10174,2025-11-20,196.02
1161,10173,2025-12-10,160.01
1161,10172,2025-12-22,142.84
1161,10171,2026-02-08,186.02
1161,10170,2026-02-21,127.31
1161,10169,2026-02-25,176.95
1162,10211,2024-04-09,41.56
1162,10210,2024-05-04,53.26
1162,10209,2024-05-25,52.23
1162,10208,2024-06-27,46.17
1162,10207,2024-07-16,37.39
1162,10206,2024-11-28,50.09
1162,10205,2025-01-21,52.46
1162,10204,2025-02-02,31.57
1163,10221,2024-05-15,35.62
1163,10220,2024-07-07,33.24
1163,10219,2024-08-13,51.2
1163,10218,2024-08-21,40.95
1163,10217,2024-09-25,39.25
1163,10216,2024-10-09,35.79
1163,10215,2024-10-16,33.26
1163,10214,2024-12-14,29.34
1163,10213,2024-12-24,28.38
1163,10212,2025-02-14,41.83
1164,10230,2024-10-04,81.13
1164,10229,2024-10-09,86.76
1164,10228,2024-12-13,97.53
1164,10227,2025-02-10,100.5
1164,10226,2025-03-23,95.79
1164,10225,2025-05-12,93.37
1164,10224,2025-06-18,71.82
1164,10223,2025-06-30,96.68
1164,10222,2026-02-07,50.87
1165,10251,2024-09-15,93.15
1165,10250,2024-12-08,112.65
1165,10249,2025-01-12,84.57
1165,10248,2025-01-15,109.64
1165,10247,2025-02-22,83.22
1165,10246,2025-03-20,84.28
1165,10245,2025-06-04,95.54
1165,10244,2025-06-25,79.03
1165,10243,2025-07-21,90.04
1165,10242,2025-07-22,99.62
1165,10241,2025-07-25,100.41
1165,10240,2025-08-23,98.47
1165,10239,2025-09-02,106.26
1165,10238,2025-09-06,90.59
1165,10237,2025-10-08,76.48
1165,10236,2025-10-30,122.88
1165,10235,2025-11-27,84.46
1165,10234,2025-12-03,67.01
1165,10233,2025-12-07,103.32
1165,10232,2025-12-14,121.49
1165,10231,2026-01-01,86.3
1166,10253,2024-09-13,26.0
1166,10252,2024-10-06,39.39
1167,10258,2024-06-12,92.57
1167,10257,2024-07-09,70.07
1167,10256,2024-09-14,63.14
1167,10255,2025-02-11,87.57
1167,10254,2025-02-15,73.92
1168,10260,2025-12-13,48.03
1168,10259,2026-01-29,69.58
1169,10264,2025-01-15,27.78
1169,10263,2025-01-21,29.48
1169,10262,2025-03-29,30.79
1169,10261,2025-05-10,42.43
1170,10282,2024-10-06,101.52
1170,10281,2024-12-13,80.52
1170,10280,2024-12-14,111.59
1170,10279,2025-03-08,57.75
1170,10278,2025-03-11,74.47
1170,10277,2025-03-15,84.66
1170,10276,2025-04-10,71.08
1170,10275,2025-04-26,81.91
1170,10274,2025-04-30,62.51
1170,10273,2025-06-16,79.88
1170,10272,2025-07-11,76.33
1170,10271,2025-07-24,86.2
1170,10270,2025-07-27,85.98
1170,10269,2025-08-19,88.44
1170,10268,2025-08-21,88.86
1170,10267,2025-10-31,77.71
1170,10266,2025-11-14,86.73
1170,10265,2026-02-03,78.5
1171,10284,2025-03-16,121.28
1171,10283,2025-06-10,72.95
1172,10287,2024-07-31,56.18
1172,10286,2024-09-20,61.47
1172,10285,2025-04-08,55.03
1173,10308,2024-10-08,82.06
1173,10307,2025-02-22,102.83
1173,10306,2025-04-17,115.46
1173,10305,2025-04-19,132.63
1173,10304,2025-04-28,125.12
1173,10303,2025-05-02,79.69
1173,10302,2025-05-08,70.82
1173,10301,2025-05-30,88.56
1173,10300,2025-07-23,100.93
1173,10299,2025-07-27,93.15
1173,10298,2025-08-14,99.38
1173,10297,2025-08-25,116.12
1173,10296,2025-10-02,120.62
1173,10295,2025-10-05,106.83
1173,10294,2025-11-27,92.93
1173,10293,2025-12-02,70.36
1173,10292,2026-01-24,90.46
1173,10291,2026-02-14,101.69
1173,10290,2026-02-28,105.34
1173,10289,2026-03-02,101.8
1173,10288,2026-03-14,114.94
1174,10316,2024-07-10,35.2
1174,10315,2024-09-14,38.16
1174,10314,2024-11-08,55.28
1174,10313,2024-12-09,38.46
1174,10312,2025-01-12,40.42
1174,10311,2025-03-08,44.97
1174,10310,2025-07-08,42.8
1174,10309,2025-07-15,36.7
1175,10318,2024-12-27,48.1
1175,10317,2025-04-03,37.7
1176,10321,2024-07-18,27.99
1176,10320,2024-11-05,36.01
1176,10319,2025-01-23,31.93
1177,10325,2025-04-19,63.14
1177,10324,2025-12-11,78.09
1177,10323,2026-02-18,74.04
1177,10322,2026-02-26,63.22
1178,10329,2024-09-04,24.99
1178,10328,2024-11-28,41.4
1178,10327,2024-12-09,46.68
1178,10326,2025-04-03,29.26
1179,10349,2024-09-23,118.33
1179,10348,2024-10-13,136.6
1179,10347,2024-12-11,142.96
1179,10346,2024-12-12,143.97
1179,10345,2024-12-30,172.07
1179,10344,2025-01-04,106.89
1179,10343,2025-01-11,127.85
1179,10342,2025-01-30,170.98
1179,10341,2025-03-07,168.03
1179,10340,2025-05-20,120.44
1179,10339,2025-06-06,128.98
1179,10338,2025-06-09,149.1
1179,10337,2025-06-23,118.8
1179,10336,2025-06-29,125.97
1179,10335,2025-07-03,119.82
1179,10334,2025-09-04,168.31
1179,10333,2025-11-25,142.91
1179,10332,2026-01-01,150.05
1179,10331,2026-01-12,149.83
1179,10330,2026-01-26,126.26
1180,10361,2024-10-08,80.65
1180,10360,2024-11-26,93.36
1180,10359,2025-01-13,89.41
1180,10358,2025-04-17,60.85
1180,10357,2025-06-17,78.81
1180,10356,2025-07-21,80.52
1180,10355,2025-08-03,66.72
1180,10354,2025-11-18,58.78
1180,10353,2025-12-11,89.21
1180,10352,2025-12-19,77.42
1180,10351,2026-01-17,79.51
1180,10350,2026-02-05,77.23
1181,10367,2024-06-30,51.6
1181,10366,2024-08-04,56.62
1181,10365,2024-10-29,65.0
1181,10364,2025-01-25,70.42
1181,10363,2025-02-20,65.18
1181,10362,2025-02-21,59.64
1182,10386,2024-09-22,140.28
1182,10385,2024-09-25,122.11
1182,10384,2024-10-09,91.74
1182,10383,2024-10-20,119.3
1182,10382,2024-11-06,105.88
1182,10381,2025-01-02,123.19
1182,10380,2025-01-05,116.22
1182,10379,2025-01-23,96.29
1182,10378,2025-01-30,128.99
1182,10377,2025-04-17,114.74
1182,10376,2025-04-27,132.48
1182,10375,2025-05-12,85.54
1182,10374,2025-06-21,85.8
1182,10373,2025-08-23,178.97
1182,10372,2025-09-14,120.29
1182,10371,2025-12-02,139.43
1182,10370,2026-01-05,110.18
1182,10369,2026-01-14,123.52
1182,10368,2026-02-23,133.91
1183,10395,2024-08-31,111.12
1183,10394,2024-10-08,122.31
1183,10393,2024-11-29,78.83
1183,10392,2025-04-29,96.41
1183,10391,2025-05-04,128.73
1183,10390,2025-08-09,100.32
1183,10389,2025-08-23,96.89
1183,10388,2025-12-09,84.12
1183,10387,2025-12-12,110.92
1184,10411,2024-09-24,70.3
1184,10410,2024-10-02,75.78
1184,10409,2024-11-23,75.25
1184,10408,2025-01-04,78.41
1184,10407,2025-01-15,61.88
1184,10406,2025-01-29,78.21
1184,10405,2025-03-03,57.85
1184,10404,2025-03-14,51.29
1184,10403,2025-04-25,67.08
1184,10402,2025-06-24,67.13
1184,10401,2025-09-23,70.67
1184,10400,2025-11-13,76.42
1184,10399,2025-11-18,67.32
1184,10398,2025-12-29,59.75
1184,10397,2026-01-10,67.52
1184,10396,2026-01-23,45.83
1185,10428,2024-09-12,38.92
1185,10427,2024-10-11,70.87
1185,10426,2024-10-31,83.67
1185,10425,2024-11-18,76.75
1185,10424,2025-01-14,77.79
1185,10423,2025-02-21,63.54
1185,10422,2025-03-07,69.62
1185,10421,2025-05-11,59.95
1185,10420,2025-05-24,81.44
1185,10419,2025-06-18,64.0
1185,10418,2025-07-25,74.54
1185,10417,2025-08-04,77.93
1185,10416,2025-09-13,59.18
1185,10415,2026-01-17,68.29
1185,10414,2026-02-08,56.28
1185,10413,2026-02-13,68.55
1185,10412,2026-02-14,57.37
1186,10431,2024-05-17,78.56
1186,10430,2024-07-06,95.11
1186,10429,2025-04-13,94.12
1187,10436,2024-09-19,58.78
1187,10435,2024-10-17,67.91
1187,10434,2025-06-24,73.0
1187,10433,2025-10-02,53.3
1187,10432,2025-12-27,59.79
1188,10437,2024-04-12,51.28
1189,10447,2025-01-06,102.68
1189,10446,2025-02-02,88.23
1189,10445,2025-04-10,95.86
1189,10444,2025-05-23,98.34
1189,10443,2025-06-15,121.97
1189,10442,2025-07-09,98.59
1189,10441,2025-08-04,112.17
1189,10440,2025-08-18,81.18
1189,10439,2025-10-15,97.1
1189,10438,2025-12-07,96.9
1190,10453,2024-04-15,70.74
1190,10452,2024-04-26,92.57
1190,10451,2024-09-27,92.28
1190,10450,2024-10-08,88.61
1190,10449,2024-11-11,68.92
1190,10448,2024-12-01,87.87
1191,10457,2025-01-28,83.96
1191,10456,2025-08-12,94.93
1191,10455,2025-09-04,100.93
1191,10454,2025-10-27,86.7
1192,10461,2024-12-07,80.9
1192,10460,2025-01-08,69.56
1192,10459,2025-07-16,79.26
1192,10458,2025-12-21,88.31
1193,10465,2024-06-29,20.7
1193,10464,2024-09-22,15.85
1193,10463,2024-09-23,20.28
1193,10462,2024-10-20,17.69
1194,10468,2024-04-12,30.91
1194,10467,2024-05-01,33.12
1194,10466,2024-05-02,19.02
1195,10470,2024-11-15,18.43
1195,10469,2025-01-02,21.15
1196,10478,2024-09-30,87.56
1196,10477,2025-01-19,81.65
1196,10476,2025-02-17,100.77
1196,10475,2025-07-19,110.26
1196,10474,2025-07-26,85.21
1196,10473,2025-08-18,67.64
1196,10472,2025-10-01,74.96
1196,10471,2025-11-07,124.82
1197,10488,2025-02-13,37.39
1197,10487,2025-05-21,40.6
1197,10486,2025-06-19,48.57
1197,10485,2025-07-07,47.55
1197,10484,2025-09-22,58.36
1197,10483,2025-11-29,56.61
1197,10482,2025-12-15,45.3
1197,10481,2025-12-19,50.48
1197,10480,2026-01-13,56.9
1197,10479,2026-01-22,42.88
1198,10496,2024-05-18,85.52
1198,10495,2024-06-22,78.82
1198,10494,2024-07-27,91.4
1198,10493,2024-08-31,77.6
1198,10492,2024-10-23,79.36
1198,10491,2025-03-31,72.29
1198,10490,2025-04-04,72.46
1198,10489,2025-05-11,77.42
1199,10509,2024-09-15,125.21
1199,10508,2024-12-05,189.76
1199,10507,2024-12-07,137.55
1199,10506,2025-01-02,156.49
1199,10505,2025-03-08,163.04
1199,10504,2025-03-10,137.54
1199,10503,2025-06-21,108.07
1199,10502,2025-07-02,141.01
1199,10501,2025-08-01,133.3
1199,10500,2025-08-09,137.21
1199,10499,2025-09-20,122.23
1199,10498,2025-10-14,131.93
1199,10497,2025-12-15,133.97
1200,10512,2024-04-26,79.68
1200,10511,2024-07-16,54.31
1200,10510,2025-01-24,66.6
1201,10519,2024-07-20,80.67
1201,10518,2024-08-28,77.93
1201,10517,2024-09-03,67.19
1201,10516,2024-09-08,72.83
1201,10515,2025-01-02,63.78
1201,10514,2025-09-06,71.3
1201,10513,2025-09-27,75.88
1202,10526,2025-02-04,32.73
1202,10525,2025-02-11,29.26
1202,10524,2025-02-14,38.07
1202,10523,2025-04-22,32.32
1202,10522,2025-09-25,34.08
1202,10521,2025-10-25,35.36
1202,10520,2026-02-14,30.41
1203,10530,2024-08-09,80.98
1203,10529,2024-09-27,123.6
1203,10528,2024-11-25,93.25
1203,10527,2024-12-01,93.68
1204,10537,2024-04-18,41.84
1204,10536,2024-05-11,33.53
1204,10535,2024-06-08,57.21
1204,10534,2024-08-04,47.54
1204,10533,2024-08-27,45.08
1204,10532,2024-09-02,26.01
1204,10531,2025-02-06,55.6
1205,10561,2024-11-01,150.96
1205,10560,2024-11-15,140.34
1205,10559,2024-11-22,173.29
1205,10558,2025-01-20,151.07
1205,10557,2025-01-29,142.58
1205,10556,2025-03-13,152.49
1205,10555,2025-04-12,126.19
1205,10554,2025-06-19,153.08
1205,10553,2025-06-22,157.88
1205,10552,2025-06-23,162.43
1205,10551,2025-07-29,138.21
1205,10550,2025-08-20,153.06
1205,10549,2025-09-10,197.22
1205,10548,2025-09-26,158.51
1205,10547,2025-10-02,160.75
1205,10546,2025-10-27,110.13
1205,10545,2025-11-01,162.61
1205,10544,2025-12-11,159.2
1205,10543,2025-12-12,148.73
1205,10542,2025-12-16,162.11
1205,10541,2026-01-17,163.9
1205,10540,2026-02-13,180.18
1205,10539,2026-02-21,234.57
1205,10538,2026-03-15,169.13
1206,10596,2024-10-25,181.85
1206,10595,2024-11-07,230.37
1206,10594,2024-11-09,182.01
1206,10593,2024-11-15,147.89
1206,10592,2024-11-20,166.15
1206,10591,2024-11-21,189.01
1206,10590,2025-01-04,191.87
1206,10589,2025-02-09,153.03
1206,10588,2025-02-16,234.12
1206,10587,2025-03-31,202.52
1206,10586,2025-04-01,182.34
1206,10585,2025-04-02,163.27
1206,10584,2025-05-26,163.26
1206,10583,2025-05-27,165.19
1206,10582,2025-06-21,165.74
1206,10581,2025-06-29,201.65
1206,10580,2025-07-06,209.0
1206,10579,2025-08-15,172.42
1206,10578,2025-08-24,143.9
1206,10577,2025-08-27,158.48
1206,10576,2025-10-04,176.31
1206,10575,2025-10-12,183.17
1206,10574,2025-11-04,173.78
1206,10573,2025-11-21,187.73
1206,10572,2025-11-28,180.22
1206,10571,2025-12-09,139.18
1206,10570,2025-12-20,190.73
1206,10569,2025-12-27,163.93
1206,10568,2026-01-04,152.97
1206,10567,2026-01-20,195.26
1206,10566,2026-02-06,185.24
1206,10565,2026-02-08,216.98
1206,10564,2026-02-13,185.9
1206,10563,2026-03-02,157.32
1206,10562,2026-03-12,159.03
1207,10600,2025-01-02,45.84
1207,10599,2025-04-02,51.63
1207,10598,2025-09-15,25.36
1207,10597,2025-12-16,44.42
1208,10606,2024-10-08,57.52
1208,10605,2024-11-17,66.87
1208,10604,2025-03-22,38.29
1208,10603,2025-04-02,50.82
1208,10602,2025-08-21,52.95
1208,10601,2025-09-25,47.89
1209,10621,2024-11-20,60.73
1209,10620,2024-11-27,55.76
1209,10619,2024-12-28,68.14
1209,10618,2025-01-07,59.81
1209,10617,2025-01-16,63.91
1209,10616,2025-01-25,65.07
1209,10615,2025-03-15,60.74
1209,10614,2025-05-01,57.94
1209,10613,2025-05-08,67.59
1209,10612,2025-07-18,53.4
1209,10611,2025-07-28,49.03
1209,10610,2025-08-29,68.72
1209,10609,2025-11-02,64.28
1209,10608,2025-11-26,55.53
1209,10607,2025-12-16,64.45
1210,10627,2024-11-07,79.19
1210,10626,2024-12-05,77.8
1210,10625,2025-03-24,39.13
1210,10624,2025-07-19,68.33
1210,10623,2025-10-16,82.48
1210,10622,2025-12-15,85.7
1211,10637,2024-04-16,79.87
1211,10636,2024-04-20,100.94
1211,10635,2024-09-14,64.65
1211,10634,2024-10-01,82.85
1211,10633,2024-12-03,95.16
1211,10632,2025-02-27,67.34
1211,10631,2025-05-28,90.4
1211,10630,2025-07-30,61.72
1211,10629,2025-08-08,78.95
1211,10628,2025-08-16,65.06
1212,10641,2024-06-15,32.93
1212,10640,2024-09-10,32.85
1212,10639,2025-01-27,30.73
1212,10638,2025-05-05,29.24
1213,10647,2025-01-25,59.35
1213,10646,2025-02-15,57.3
1213,10645,2025-05-05,62.55
1213,10644,2025-07-26,51.96
1213,10643,2025-08-02,60.08
1213,10642,2025-08-25,60.16
1214,10653,2024-09-16,39.88
1214,10652,2024-09-27,36.24
1214,10651,2024-10-26,32.25
1214,10650,2024-12-22,34.27
1214,10649,2025-10-16,37.47
1214,10648,2025-12-09,39.92
1215,10661,2024-12-18,48.46
1215,10660,2025-03-28,54.04
1215,10659,2025-04-14,79.35
1215,10658,2025-08-14,56.38
1215,10657,2025-08-17,54.12
1215,10656,2025-10-14,63.18
1215,10655,2025-10-19,52.07
1215,10654,2025-11-30,54.36
1216,10665,2025-01-16,41.13
1216,10664,2025-04-09,34.91
1216,10663,2025-06-13,37.96
1216,10662,2025-10-30,46.51
1217,10670,2024-10-28,91.73
1217,10669,2025-02-07,60.44
1217,10668,2025-05-28,74.86
1217,10667,2025-08-04,50.0
1217,10666,2025-11-06,52.48
1218,10676,2025-01-11,56.97
1218,10675,2025-01-19,93.32
1218,10674,2025-04-11,77.09
1218,10673,2025-04-23,66.63
1218,10672,2025-08-29,76.86
1218,10671,2025-09-29,68.93
1219,10686,2024-04-06,31.71
1219,10685,2024-04-17,41.23
1219,10684,2024-05-12,40.19
1219,10683,2024-08-25,36.5
1219,10682,2024-09-02,29.54
1219,10681,2024-09-04,36.62
1219,10680,2024-11-25,33.55
1219,10679,2025-02-25,40.25
1219,10678,2025-03-06,27.45
1219,10677,2025-04-09,41.0
1220,10725,2024-10-03,159.44
1220,10724,2024-10-14,149.34
1220,10723,2024-10-16,170.98
1220,10722,2024-10-28,197.03
1220,10721,2024-11-06,239.05
1220,10720,2024-12-02,175.76
1220,10719,2024-12-06,227.47
1220,10718,2024-12-24,186.39
1220,10717,2024-12-31,215.24
1220,10716,2025-01-17,200.46
1220,10715,2025-02-25,213.46
1220,10714,2025-03-11,194.23
1220,10713,2025-03-15,164.02
1220,10712,2025-03-16,205.79
1220,10711,2025-03-24,187.01
1220,10710,2025-03-31,197.98
1220,10709,2025-05-05,219.31
1220,10708,2025-05-28,202.53
1220,10707,2025-05-29,257.54
1220,10706,2025-05-30,165.26
1220,10705,2025-06-09,130.78
1220,10704,2025-07-01,140.01
1220,10703,2025-07-23,183.26
1220,10702,2025-07-25,137.13
1220,10701,2025-08-12,195.74
1220,10700,2025-10-26,193.71
1220,10699,2025-11-13,156.96
1220,10698,2025-11-21,186.56
1220,10697,2025-11-29,163.69
1220,10696,2025-12-12,191.27
1220,10695,2025-12-21,163.74
1220,10694,2025-12-25,151.7
1220,10693,2026-01-03,181.65
1220,10692,2026-01-06,190.84
1220,10691,2026-01-18,194.16
1220,10690,2026-01-22,219.83
1220,10689,2026-02-09,141.06
1220,10688,2026-02-19,196.18
1220,10687,2026-02-20,167.57
1221,10749,2024-10-01,251.22
1221,10748,2024-10-11,204.55
1221,10747,2024-11-27,192.09
1221,10746,2024-12-17,186.7
1221,10745,2025-01-13,242.2
1221,10744,2025-02-14,284.26
1221,10743,2025-02-16,202.3
1221,10742,2025-02-27,171.82
1221,10741,2025-02-28,247.56
1221,10740,2025-04-26,184.88
1221,10739,2025-05-06,172.73
1221,10738,2025-05-22,234.25
1221,10737,2025-05-24,179.55
1221,10736,2025-05-29,252.39
1221,10735,2025-06-25,214.19
1221,10734,2025-07-23,210.24
1221,10733,2025-10-07,222.61
1221,10732,2025-10-11,227.17
1221,10731,2025-11-09,205.85
1221,10730,2026-01-05,238.09
1221,10729,2026-01-28,216.12
1221,10728,2026-02-10,135.83
1221,10727,2026-02-12,180.17
1221,10726,2026-03-12,222.25
1222,10761,2024-09-23,79.48
1222,10760,2024-10-01,113.71
1222,10759,2024-11-13,90.58
1222,10758,2024-12-15,95.61
1222,10757,2024-12-30,91.77
1222,10756,2025-01-19,90.88
1222,10755,2025-03-11,107.13
1222,10754,2025-03-22,90.81
1222,10753,2025-05-08,100.59
1222,10752,2025-06-12,90.27
1222,10751,2025-11-28,121.77
1222,10750,2025-12-16,83.19
1223,10763,2024-05-19,32.84
1223,10762,2024-07-07,23.44
1224,10767,2024-06-30,46.91
1224,10766,2024-08-23,59.96
1224,10765,2025-01-30,58.29
1224,10764,2025-03-28,70.08
1225,10787,2024-08-30,60.29
1225,10786,2024-10-21,62.07
1225,10785,2024-11-08,54.56
1225,10784,2024-11-12,62.07
1225,10783,2024-11-15,59.85
1225,10782,2024-11-20,62.01
1225,10781,2024-11-30,71.95
1225,10780,2025-01-18,57.88
1225,10779,2025-02-21,71.65
1225,10778,2025-03-09,45.87
1225,10777,2025-03-16,57.28
1225,10776,2025-03-17,62.1
1225,10775,2025-04-17,84.15
1225,10774,2025-05-13,81.7
1225,10773,2025-06-29,60.46
1225,10772,2025-07-07,82.16
1225,10771,2025-07-19,87.05
1225,10770,2025-08-05,62.34
1225,10769,2025-08-12,77.84
1225,10768,2025-12-23,49.21
1226,10790,2024-04-17,41.86
1226,10789,2024-06-27,49.5
1226,10788,2024-07-02,39.43
1227,10795,2024-08-21,79.46
1227,10794,2024-09-12,79.2
1227,10793,2025-07-17,90.53
1227,10792,2025-08-09,92.14
1227,10791,2025-10-08,92.5
1228,10798,2025-06-02,53.14
1228,10797,2025-06-17,56.13
1228,10796,2025-10-09,46.7
1229,10801,2024-04-17,12.57
1229,10800,2024-05-28,16.51
1229,10799,2024-07-22,14.6
1230,10844,2024-09-29,104.33
1230,10843,2024-10-25,101.69
1230,10842,2024-10-31,116.72
1230,10841,2024-11-01,106.01
1230,10840,2024-12-03,148.57
1230,10839,2024-12-25,146.3
1230,10838,2025-01-02,91.02
1230,10837,2025-01-05,107.55
1230,10836,2025-01-10,123.55
1230,10835,2025-01-13,87.81
1230,10834,2025-01-25,137.81
1230,10833,2025-01-26,109.45
1230,10832,2025-01-27,119.75
1230,10831,2025-01-30,108.83
1230,10830,2025-02-20,107.78
1230,10829,2025-03-17,129.18
1230,10828,2025-03-24,122.99
1230,10827,2025-04-23,86.37
1230,10826,2025-05-06,102.85
1230,10825,2025-05-08,97.71
1230,10824,2025-05-11,107.2
1230,10823,2025-05-25,94.89
1230,10822,2025-05-29,112.05
1230,10821,2025-06-08,94.67
1230,10820,2025-06-13,94.56
1230,10819,2025-06-21,133.74
1230,10818,2025-07-02,137.28
1230,10817,2025-07-25,77.87
1230,10816,2025-08-05,94.99
1230,10815,2025-08-24,116.51
1230,10814,2025-08-28,72.93
1230,10813,2025-08-29,113.57
1230,10812,2025-10-15,144.1
1230,10811,2025-11-24,117.61
1230,10810,2025-11-25,106.85
1230,10809,2025-11-27,112.09
1230,10808,2025-12-05,140.8
1230,10807,2026-01-06,106.5
1230,10806,2026-01-18,110.88
1230,10805,2026-02-09,108.59
1230,10804,2026-02-25,78.53
1230,10803,2026-03-12,101.4
1230,10802,2026-03-20,100.14
1231,10855,2024-09-25,81.88
1231,10854,2025-01-07,70.26
1231,10853,2025-02-20,104.96
1231,10852,2025-02-24,71.97
1231,10851,2025-03-11,80.56
1231,10850,2025-04-01,72.34
1231,10849,2025-05-26,74.52
1231,10848,2025-06-19,88.4
1231,10847,2025-06-30,71.78
1231,10846,2025-08-27,66.8
1231,10845,2025-10-30,53.41
1232,10860,2024-10-30,41.74
1232,10859,2025-03-07,59.62
1232,10858,2025-04-16,70.12
